scenario,sensor,impact
PJ1938X,CI3540X,90000.0
PJ1938X,CI3557X,90000.0
PJ1938X,CI3560X,90000.0
PJ1938X,CI3569X,90000.0
PJ1938X,CI3581X,90000.0
PJ1938X,CI501X,90000.0
PJ1938X,CI69X,90000.0
PJ1938X,CI765X,90000.0
PJ1938X,FT150X,90000.0
PJ1938X,PJ3531X,90000.0
PJ1938X,PJ564X,90000.0
PJ193X,1,90000.0
PJ193X,CI1004X,90000.0
PJ193X,CI100X,90000.0
PJ193X,CI1074X,90000.0
PJ193X,CI1226X,90000.0
PJ193X,CI1277X,90000.0
PJ193X,CI1305X,90000.0
PJ193X,CI1360X,90000.0
PJ193X,CI1385X,90000.0
PJ193X,CI1479X,90000.0
PJ193X,CI1508X,90000.0
PJ193X,CI150X,90000.0
PJ193X,CI15X,90000.0
PJ193X,CI1638X,90000.0
PJ193X,CI170X,90000.0
PJ193X,CI1786X,90000.0
PJ193X,CI193X,32400.0
PJ193X,CI1X,90000.0
PJ193X,CI2,90000.0
PJ193X,CI2056X,90000.0
PJ193X,CI206X,90000.0
PJ193X,CI2124X,90000.0
PJ193X,CI2150X,90000.0
PJ193X,CI226X,90000.0
PJ193X,CI2274X,90000.0
PJ193X,CI227X,90000.0
PJ193X,CI2313X,90000.0
PJ193X,CI248X,90000.0
PJ193X,CI266X,90000.0
PJ193X,CI2879X,90000.0
PJ193X,CI2920X,90000.0
PJ193X,CI2994X,90000.0
PJ193X,CI3067X,90000.0
PJ193X,CI3105X,90000.0
PJ193X,CI3126X,90000.0
PJ193X,CI3171X,90000.0
PJ193X,CI3238X,90000.0
PJ193X,CI3330X,90000.0
PJ193X,CI333X,90000.0
PJ193X,CI3367X,90000.0
PJ193X,CI3386X,90000.0
PJ193X,CI3406X,90000.0
PJ193X,CI3449X,90000.0
PJ193X,CI3459X,90000.0
PJ193X,CI3462X,90000.0
PJ193X,CI3464X,90000.0
PJ193X,CI3465X,90000.0
PJ193X,CI3498X,90000.0
PJ193X,CI3499X,90000.0
PJ193X,CI3509X,90000.0
PJ193X,CI3512X,90000.0
PJ193X,CI3526X,90000.0
PJ193X,CI3540X,90000.0
PJ193X,CI3557X,90000.0
PJ193X,CI3560X,90000.0
PJ193X,CI3569X,90000.0
PJ193X,CI3581X,90000.0
PJ193X,CI501X,90000.0
PJ193X,CI69X,90000.0
PJ193X,CI765X,90000.0
PJ193X,FT150X,90000.0
PJ193X,PJ3531X,90000.0
PJ193X,PJ564X,90000.0
PJ1943X,1,57600.0
PJ1943X,CI1004X,90000.0
PJ1943X,CI100X,57600.0
PJ1943X,CI1074X,90000.0
PJ1943X,CI1226X,90000.0
PJ1943X,CI1277X,90000.0
PJ1943X,CI1305X,90000.0
PJ1943X,CI1360X,90000.0
PJ1943X,CI1385X,90000.0
PJ1943X,CI1479X,90000.0
PJ1943X,CI1508X,90000.0
PJ1943X,CI150X,90000.0
PJ1943X,CI15X,90000.0
PJ1943X,CI1638X,90000.0
PJ1943X,CI170X,90000.0
PJ1943X,CI1786X,90000.0
PJ1943X,CI193X,90000.0
PJ1943X,CI1X,90000.0
PJ1943X,CI2,90000.0
PJ1943X,CI2056X,90000.0
PJ1943X,CI206X,90000.0
PJ1943X,CI2124X,90000.0
PJ1943X,CI2150X,90000.0
PJ1943X,CI226X,90000.0
PJ1943X,CI2274X,90000.0
PJ1943X,CI227X,90000.0
PJ1943X,CI2313X,90000.0
PJ1943X,CI248X,90000.0
PJ1943X,CI266X,90000.0
PJ1943X,CI2879X,90000.0
PJ1943X,CI2920X,90000.0
PJ1943X,CI2994X,90000.0
PJ1943X,CI3067X,90000.0
PJ1943X,CI3105X,90000.0
PJ1943X,CI3126X,90000.0
PJ1943X,CI3171X,90000.0
PJ1943X,CI3238X,90000.0
PJ1943X,CI3330X,90000.0
PJ1943X,CI333X,57600.0
PJ1943X,CI3367X,90000.0
PJ1943X,CI3386X,90000.0
PJ1943X,CI3406X,90000.0
PJ1943X,CI3449X,90000.0
PJ1943X,CI3459X,90000.0
PJ1943X,CI3462X,90000.0
PJ1943X,CI3464X,90000.0
PJ1943X,CI3465X,90000.0
PJ1943X,CI3498X,90000.0
PJ1943X,CI3499X,90000.0
PJ1943X,CI3509X,90000.0
PJ1943X,CI3512X,90000.0
PJ1943X,CI3526X,90000.0
PJ1943X,CI3540X,90000.0
PJ1943X,CI3557X,90000.0
PJ1943X,CI3560X,90000.0
PJ1943X,CI3569X,90000.0
PJ1943X,CI3581X,90000.0
PJ1943X,CI501X,90000.0
PJ1943X,CI69X,90000.0
PJ1943X,CI765X,90000.0
PJ1943X,FT150X,90000.0
PJ1943X,PJ3531X,90000.0
PJ1943X,PJ564X,90000.0
PJ1999X,1,21600.0
PJ1999X,CI1004X,90000.0
PJ1999X,CI100X,21600.0
PJ1999X,CI1074X,90000.0
PJ1999X,CI1226X,90000.0
PJ1999X,CI1277X,90000.0
PJ1999X,CI1305X,90000.0
PJ1999X,CI1360X,90000.0
PJ1999X,CI1385X,90000.0
PJ1999X,CI1479X,90000.0
PJ1999X,CI1508X,90000.0
PJ1999X,CI150X,90000.0
PJ1999X,CI15X,90000.0
PJ1999X,CI1638X,90000.0
PJ1999X,CI170X,90000.0
PJ1999X,CI1786X,90000.0
PJ1999X,CI193X,90000.0
PJ1999X,CI1X,21600.0
PJ1999X,CI2,90000.0
PJ1999X,CI2056X,90000.0
PJ1999X,CI206X,90000.0
PJ1999X,CI2124X,90000.0
PJ1999X,CI2150X,90000.0
PJ1999X,CI226X,90000.0
PJ1999X,CI2274X,90000.0
PJ1999X,CI227X,90000.0
PJ1999X,CI2313X,90000.0
PJ1999X,CI248X,90000.0
PJ1999X,CI266X,90000.0
PJ1999X,CI2879X,90000.0
PJ1999X,CI2920X,90000.0
PJ1999X,CI2994X,90000.0
PJ1999X,CI3067X,90000.0
PJ1999X,CI3105X,90000.0
PJ1999X,CI3126X,90000.0
PJ1999X,CI3171X,90000.0
PJ1999X,CI3238X,90000.0
PJ1999X,CI3330X,90000.0
PJ1999X,CI333X,21600.0
PJ1999X,CI3367X,90000.0
PJ1999X,CI3386X,90000.0
PJ1999X,CI3406X,90000.0
PJ1999X,CI3449X,50400.0
PJ1999X,CI3459X,90000.0
PJ1999X,CI3462X,90000.0
PJ1999X,CI3464X,90000.0
PJ1999X,CI3465X,90000.0
PJ1999X,CI3498X,90000.0
PJ1999X,CI3499X,90000.0
PJ1999X,CI3509X,90000.0
PJ1999X,CI3512X,90000.0
PJ1999X,CI3526X,90000.0
PJ1999X,CI3540X,90000.0
PJ1999X,CI3557X,90000.0
PJ1999X,CI3560X,90000.0
PJ1999X,CI3569X,90000.0
PJ1999X,CI3581X,90000.0
PJ1999X,CI501X,90000.0
PJ1999X,CI69X,90000.0
PJ1999X,CI765X,90000.0
PJ1999X,FT150X,90000.0
PJ1999X,PJ3531X,90000.0
PJ1999X,PJ564X,90000.0
PJ1X,1,68400.0
PJ1X,CI1004X,90000.0
PJ1X,CI100X,90000.0
PJ1X,CI1074X,90000.0
PJ1X,CI1226X,90000.0
PJ1X,CI1277X,90000.0
PJ1X,CI1305X,90000.0
PJ1X,CI1360X,90000.0
PJ1X,CI1385X,90000.0
PJ1X,CI1479X,90000.0
PJ1X,CI1508X,90000.0
PJ1X,CI150X,90000.0
PJ1X,CI15X,90000.0
PJ1X,CI1638X,90000.0
PJ1X,CI170X,90000.0
PJ1X,CI1786X,90000.0
PJ1X,CI193X,90000.0
PJ1X,CI1X,61200.0
PJ1X,CI2,90000.0
PJ1X,CI2056X,90000.0
PJ1X,CI206X,90000.0
PJ1X,CI2124X,90000.0
PJ1X,CI2150X,90000.0
PJ1X,CI226X,90000.0
PJ1X,CI2274X,90000.0
PJ1X,CI227X,90000.0
PJ1X,CI2313X,90000.0
PJ1X,CI248X,90000.0
PJ1X,CI266X,90000.0
PJ1X,CI2879X,90000.0
PJ1X,CI2920X,90000.0
PJ1X,CI2994X,90000.0
PJ1X,CI3067X,90000.0
PJ1X,CI3105X,90000.0
PJ1X,CI3126X,90000.0
PJ1X,CI3171X,90000.0
PJ1X,CI3238X,90000.0
PJ1X,CI3330X,90000.0
PJ1X,CI333X,90000.0
PJ1X,CI3367X,90000.0
PJ1X,CI3386X,90000.0
PJ1X,CI3406X,90000.0
PJ1X,CI3449X,68400.0
PJ1X,CI3459X,90000.0
PJ1X,CI3462X,90000.0
PJ1X,CI3464X,90000.0
PJ1X,CI3465X,90000.0
PJ1X,CI3498X,90000.0
PJ1X,CI3499X,90000.0
PJ1X,CI3509X,90000.0
PJ1X,CI3512X,90000.0
PJ1X,CI3526X,90000.0
PJ1X,CI3540X,90000.0
PJ1X,CI3557X,90000.0
PJ1X,CI3560X,90000.0
PJ1X,CI3569X,90000.0
PJ1X,CI3581X,90000.0
PJ1X,CI501X,90000.0
PJ1X,CI69X,90000.0
PJ1X,CI765X,90000.0
PJ1X,FT150X,90000.0
PJ1X,PJ3531X,90000.0
PJ1X,PJ564X,90000.0
PJ2060X,1,50400.0
PJ2060X,CI1004X,90000.0
PJ2060X,CI100X,90000.0
PJ2060X,CI1074X,90000.0
PJ2060X,CI1226X,90000.0
PJ2060X,CI1277X,90000.0
PJ2060X,CI1305X,90000.0
PJ2060X,CI1360X,90000.0
PJ2060X,CI1385X,90000.0
PJ2060X,CI1479X,50400.0
PJ2060X,CI1508X,90000.0
PJ2060X,CI150X,90000.0
PJ2060X,CI15X,90000.0
PJ2060X,CI1638X,50400.0
PJ2060X,CI170X,90000.0
PJ2060X,CI1786X,90000.0
PJ2060X,CI193X,90000.0
PJ2060X,CI1X,90000.0
PJ2060X,CI2,90000.0
PJ2060X,CI2056X,36000.0
PJ2060X,CI206X,90000.0
PJ2060X,CI2124X,90000.0
PJ2060X,CI2150X,90000.0
PJ2060X,CI226X,90000.0
PJ2060X,CI2274X,50400.0
PJ2060X,CI227X,90000.0
PJ2060X,CI2313X,90000.0
PJ2060X,CI248X,90000.0
PJ2060X,CI266X,50400.0
PJ2060X,CI2879X,90000.0
PJ2060X,CI2920X,90000.0
PJ2060X,CI2994X,90000.0
PJ2060X,CI3067X,90000.0
PJ2060X,CI3105X,90000.0
PJ2060X,CI3126X,90000.0
PJ2060X,CI3171X,90000.0
PJ2060X,CI3238X,90000.0
PJ2060X,CI3330X,90000.0
PJ2060X,CI333X,50400.0
PJ2060X,CI3367X,90000.0
PJ2060X,CI3386X,90000.0
PJ2060X,CI3406X,90000.0
PJ2060X,CI3449X,90000.0
PJ2060X,CI3459X,90000.0
PJ2060X,CI3462X,90000.0
PJ2060X,CI3464X,90000.0
PJ2060X,CI3465X,90000.0
PJ2060X,CI3498X,90000.0
PJ2060X,CI3499X,90000.0
PJ2060X,CI3509X,90000.0
PJ2060X,CI3512X,90000.0
PJ2060X,CI3526X,90000.0
PJ2060X,CI3540X,90000.0
PJ2060X,CI3557X,90000.0
PJ2060X,CI3560X,90000.0
PJ2060X,CI3569X,90000.0
PJ2060X,CI3581X,90000.0
PJ2060X,CI501X,90000.0
PJ2060X,CI69X,90000.0
PJ2060X,CI765X,50400.0
PJ2060X,FT150X,90000.0
PJ2060X,PJ3531X,90000.0
PJ2060X,PJ564X,90000.0
PJ2072X,1,28800.0
PJ2072X,CI1004X,90000.0
PJ2072X,CI100X,90000.0
PJ2072X,CI1074X,90000.0
PJ2072X,CI1226X,90000.0
PJ2072X,CI1277X,90000.0
PJ2072X,CI1305X,90000.0
PJ2072X,CI1360X,90000.0
PJ2072X,CI1385X,90000.0
PJ2072X,CI1479X,28800.0
PJ2072X,CI1508X,90000.0
PJ2072X,CI150X,90000.0
PJ2072X,CI15X,90000.0
PJ2072X,CI1638X,28800.0
PJ2072X,CI170X,90000.0
PJ2072X,CI1786X,90000.0
PJ2072X,CI193X,90000.0
PJ2072X,CI1X,90000.0
PJ2072X,CI2,90000.0
PJ2072X,CI2056X,21600.0
PJ2072X,CI206X,90000.0
PJ2072X,CI2124X,90000.0
PJ2072X,CI2150X,90000.0
PJ2072X,CI226X,90000.0
PJ2072X,CI2274X,28800.0
PJ2072X,CI227X,90000.0
PJ2072X,CI2313X,90000.0
PJ2072X,CI248X,90000.0
PJ2072X,CI266X,28800.0
PJ2072X,CI2879X,90000.0
PJ2072X,CI2920X,90000.0
PJ2072X,CI2994X,90000.0
PJ2072X,CI3067X,90000.0
PJ2072X,CI3105X,90000.0
PJ2072X,CI3126X,90000.0
PJ2072X,CI3171X,90000.0
PJ2072X,CI3238X,90000.0
PJ2072X,CI3330X,90000.0
PJ2072X,CI333X,28800.0
PJ2072X,CI3367X,90000.0
PJ2072X,CI3386X,90000.0
PJ2072X,CI3406X,90000.0
PJ2072X,CI3449X,90000.0
PJ2072X,CI3459X,90000.0
PJ2072X,CI3462X,90000.0
PJ2072X,CI3464X,90000.0
PJ2072X,CI3465X,90000.0
PJ2072X,CI3498X,90000.0
PJ2072X,CI3499X,90000.0
PJ2072X,CI3509X,90000.0
PJ2072X,CI3512X,90000.0
PJ2072X,CI3526X,90000.0
PJ2072X,CI3540X,90000.0
PJ2072X,CI3557X,90000.0
PJ2072X,CI3560X,90000.0
PJ2072X,CI3569X,90000.0
PJ2072X,CI3581X,90000.0
PJ2072X,CI501X,90000.0
PJ2072X,CI69X,90000.0
PJ2072X,CI765X,28800.0
PJ2072X,FT150X,90000.0
PJ2072X,PJ3531X,90000.0
PJ2072X,PJ564X,90000.0
PJ2073X,1,43200.0
PJ2073X,CI1004X,90000.0
PJ2073X,CI100X,43200.0
PJ2073X,CI1074X,90000.0
PJ2073X,CI1226X,90000.0
PJ2073X,CI1277X,90000.0
PJ2073X,CI1305X,90000.0
PJ2073X,CI1360X,90000.0
PJ2073X,CI1385X,90000.0
PJ2073X,CI1479X,90000.0
PJ2073X,CI1508X,90000.0
PJ2073X,CI150X,90000.0
PJ2073X,CI15X,90000.0
PJ2073X,CI1638X,90000.0
PJ2073X,CI170X,90000.0
PJ2073X,CI1786X,90000.0
PJ2073X,CI193X,90000.0
PJ2073X,CI1X,43200.0
PJ2073X,CI2,90000.0
PJ2073X,CI2056X,90000.0
PJ2073X,CI206X,90000.0
PJ2073X,CI2124X,90000.0
PJ2073X,CI2150X,90000.0
PJ2073X,CI226X,90000.0
PJ2073X,CI2274X,90000.0
PJ2073X,CI227X,90000.0
PJ2073X,CI2313X,90000.0
PJ2073X,CI248X,90000.0
PJ2073X,CI266X,90000.0
PJ2073X,CI2879X,90000.0
PJ2073X,CI2920X,90000.0
PJ2073X,CI2994X,90000.0
PJ2073X,CI3067X,90000.0
PJ2073X,CI3105X,90000.0
PJ2073X,CI3126X,90000.0
PJ2073X,CI3171X,90000.0
PJ2073X,CI3238X,90000.0
PJ2073X,CI3330X,90000.0
PJ2073X,CI333X,43200.0
PJ2073X,CI3367X,90000.0
PJ2073X,CI3386X,90000.0
PJ2073X,CI3406X,90000.0
PJ2073X,CI3449X,64800.0
PJ2073X,CI3459X,90000.0
PJ2073X,CI3462X,90000.0
PJ2073X,CI3464X,90000.0
PJ2073X,CI3465X,90000.0
PJ2073X,CI3498X,90000.0
PJ2073X,CI3499X,90000.0
PJ2073X,CI3509X,90000.0
PJ2073X,CI3512X,90000.0
PJ2073X,CI3526X,90000.0
PJ2073X,CI3540X,90000.0
PJ2073X,CI3557X,90000.0
PJ2073X,CI3560X,90000.0
PJ2073X,CI3569X,90000.0
PJ2073X,CI3581X,90000.0
PJ2073X,CI501X,90000.0
PJ2073X,CI69X,90000.0
PJ2073X,CI765X,90000.0
PJ2073X,FT150X,90000.0
PJ2073X,PJ3531X,90000.0
PJ2073X,PJ564X,90000.0
PJ2117X,1,28800.0
PJ2117X,CI1004X,90000.0
PJ2117X,CI100X,28800.0
PJ2117X,CI1074X,90000.0
PJ2117X,CI1226X,90000.0
PJ2117X,CI1277X,90000.0
PJ2117X,CI1305X,90000.0
PJ2117X,CI1360X,90000.0
PJ2117X,CI1385X,90000.0
PJ2117X,CI1479X,90000.0
PJ2117X,CI1508X,90000.0
PJ2117X,CI150X,90000.0
PJ2117X,CI15X,90000.0
PJ2117X,CI1638X,90000.0
PJ2117X,CI170X,90000.0
PJ2117X,CI1786X,90000.0
PJ2117X,CI193X,90000.0
PJ2117X,CI1X,90000.0
PJ2117X,CI2,90000.0
PJ2117X,CI2056X,90000.0
PJ2117X,CI206X,90000.0
PJ2117X,CI2124X,90000.0
PJ2117X,CI2150X,90000.0
PJ2117X,CI226X,90000.0
PJ2117X,CI2274X,90000.0
PJ2117X,CI227X,90000.0
PJ2117X,CI2313X,90000.0
PJ2117X,CI248X,90000.0
PJ2117X,CI266X,90000.0
PJ2117X,CI2879X,90000.0
PJ2117X,CI2920X,90000.0
PJ2117X,CI2994X,90000.0
PJ2117X,CI3067X,90000.0
PJ2117X,CI3105X,90000.0
PJ2117X,CI3126X,90000.0
PJ2117X,CI3171X,90000.0
PJ2117X,CI3238X,90000.0
PJ2117X,CI3330X,90000.0
PJ2117X,CI333X,90000.0
PJ2117X,CI3367X,90000.0
PJ2117X,CI3386X,90000.0
PJ2117X,CI3406X,90000.0
PJ2117X,CI3449X,90000.0
PJ2117X,CI3459X,90000.0
PJ2117X,CI3462X,90000.0
PJ2117X,CI3464X,90000.0
PJ2117X,CI3465X,90000.0
PJ2117X,CI3498X,90000.0
PJ2117X,CI3499X,90000.0
PJ2117X,CI3509X,90000.0
PJ2117X,CI3512X,90000.0
PJ2117X,CI3526X,90000.0
PJ2117X,CI3540X,90000.0
PJ2117X,CI3557X,90000.0
PJ2117X,CI3560X,90000.0
PJ2117X,CI3569X,90000.0
PJ2117X,CI3581X,90000.0
PJ2117X,CI501X,90000.0
PJ2117X,CI69X,90000.0
PJ2117X,CI765X,90000.0
PJ2117X,FT150X,90000.0
PJ2117X,PJ3531X,90000.0
PJ2117X,PJ564X,90000.0
PJ2128X,1,14400.0
PJ2128X,CI1004X,90000.0
PJ2128X,CI100X,14400.0
PJ2128X,CI1074X,90000.0
PJ2128X,CI1226X,90000.0
PJ2128X,CI1277X,90000.0
PJ2128X,CI1305X,90000.0
PJ2128X,CI1360X,90000.0
PJ2128X,CI1385X,90000.0
PJ2128X,CI1479X,90000.0
PJ2128X,CI1508X,90000.0
PJ2128X,CI150X,90000.0
PJ2128X,CI15X,90000.0
PJ2128X,CI1638X,90000.0
PJ2128X,CI170X,90000.0
PJ2128X,CI1786X,90000.0
PJ2128X,CI193X,90000.0
PJ2128X,CI1X,90000.0
PJ2128X,CI2,90000.0
PJ2128X,CI2056X,90000.0
PJ2128X,CI206X,90000.0
PJ2128X,CI2124X,90000.0
PJ2128X,CI2150X,90000.0
PJ2128X,CI226X,90000.0
PJ2128X,CI2274X,90000.0
PJ2128X,CI227X,90000.0
PJ2128X,CI2313X,90000.0
PJ2128X,CI248X,90000.0
PJ2128X,CI266X,90000.0
PJ2128X,CI2879X,90000.0
PJ2128X,CI2920X,90000.0
PJ2128X,CI2994X,90000.0
PJ2128X,CI3067X,90000.0
PJ2128X,CI3105X,90000.0
PJ2128X,CI3126X,90000.0
PJ2128X,CI3171X,90000.0
PJ2128X,CI3238X,90000.0
PJ2128X,CI3330X,90000.0
PJ2128X,CI333X,90000.0
PJ2128X,CI3367X,90000.0
PJ2128X,CI3386X,90000.0
PJ2128X,CI3406X,90000.0
PJ2128X,CI3449X,90000.0
PJ2128X,CI3459X,90000.0
PJ2128X,CI3462X,90000.0
PJ2128X,CI3464X,90000.0
PJ2128X,CI3465X,90000.0
PJ2128X,CI3498X,90000.0
PJ2128X,CI3499X,90000.0
PJ2128X,CI3509X,90000.0
PJ2128X,CI3512X,90000.0
PJ2128X,CI3526X,90000.0
PJ2128X,CI3540X,90000.0
PJ2128X,CI3557X,90000.0
PJ2128X,CI3560X,90000.0
PJ2128X,CI3569X,90000.0
PJ2128X,CI3581X,90000.0
PJ2128X,CI501X,90000.0
PJ2128X,CI69X,90000.0
PJ2128X,CI765X,90000.0
PJ2128X,FT150X,90000.0
PJ2128X,PJ3531X,90000.0
PJ2128X,PJ564X,90000.0
PJ2144X,1,90000.0
PJ2144X,CI1004X,90000.0
PJ2144X,CI100X,90000.0
PJ2144X,CI1074X,90000.0
PJ2144X,CI1226X,90000.0
PJ2144X,CI1277X,90000.0
PJ2144X,CI1305X,90000.0
PJ2144X,CI1360X,90000.0
PJ2144X,CI1385X,90000.0
PJ2144X,CI1479X,90000.0
PJ2144X,CI1508X,90000.0
PJ2144X,CI150X,90000.0
PJ2144X,CI15X,90000.0
PJ2144X,CI1638X,90000.0
PJ2144X,CI170X,90000.0
PJ2144X,CI1786X,90000.0
PJ2144X,CI193X,90000.0
PJ2144X,CI1X,90000.0
PJ2144X,CI2,90000.0
PJ2144X,CI2056X,90000.0
PJ2144X,CI206X,90000.0
PJ2144X,CI2124X,90000.0
PJ2144X,CI2150X,90000.0
PJ2144X,CI226X,90000.0
PJ2144X,CI2274X,90000.0
PJ2144X,CI227X,90000.0
PJ2144X,CI2313X,90000.0
PJ2144X,CI248X,90000.0
PJ2144X,CI266X,90000.0
PJ2144X,CI2879X,90000.0
PJ2144X,CI2920X,90000.0
PJ2144X,CI2994X,90000.0
PJ2144X,CI3067X,90000.0
PJ2144X,CI3105X,90000.0
PJ2144X,CI3126X,90000.0
PJ2144X,CI3171X,90000.0
PJ2144X,CI3238X,90000.0
PJ2144X,CI3330X,90000.0
PJ2144X,CI333X,90000.0
PJ2144X,CI3367X,90000.0
PJ2144X,CI3386X,90000.0
PJ2144X,CI3406X,90000.0
PJ2144X,CI3449X,90000.0
PJ2144X,CI3459X,90000.0
PJ2144X,CI3462X,90000.0
PJ2144X,CI3464X,90000.0
PJ2144X,CI3465X,90000.0
PJ2144X,CI3498X,90000.0
PJ2144X,CI3499X,90000.0
PJ2144X,CI3509X,90000.0
PJ2144X,CI3512X,90000.0
PJ2144X,CI3526X,90000.0
PJ2144X,CI3540X,90000.0
PJ2144X,CI3557X,90000.0
PJ2144X,CI3560X,90000.0
PJ2144X,CI3569X,90000.0
PJ2144X,CI3581X,90000.0
PJ2144X,CI501X,90000.0
PJ2144X,CI69X,90000.0
PJ2144X,CI765X,90000.0
PJ2144X,FT150X,90000.0
PJ2144X,PJ3531X,90000.0
PJ2144X,PJ564X,90000.0
PJ2151X,1,90000.0
PJ2151X,CI1004X,90000.0
PJ2151X,CI100X,90000.0
PJ2151X,CI1074X,90000.0
PJ2151X,CI1226X,90000.0
PJ2151X,CI1277X,90000.0
PJ2151X,CI1305X,90000.0
PJ2151X,CI1360X,90000.0
PJ2151X,CI1385X,90000.0
PJ2151X,CI1479X,90000.0
PJ2151X,CI1508X,90000.0
PJ2151X,CI150X,90000.0
PJ2151X,CI15X,90000.0
PJ2151X,CI1638X,90000.0
PJ2151X,CI170X,90000.0
PJ2151X,CI1786X,90000.0
PJ2151X,CI193X,90000.0
PJ2151X,CI1X,90000.0
PJ2151X,CI2,90000.0
PJ2151X,CI2056X,90000.0
PJ2151X,CI206X,90000.0
PJ2151X,CI2124X,90000.0
PJ2151X,CI2150X,32400.0
PJ2151X,CI226X,90000.0
PJ2151X,CI2274X,90000.0
PJ2151X,CI227X,90000.0
PJ2151X,CI2313X,90000.0
PJ2151X,CI248X,90000.0
PJ2151X,CI266X,90000.0
PJ2151X,CI2879X,90000.0
PJ2151X,CI2920X,90000.0
PJ2151X,CI2994X,90000.0
PJ2151X,CI3067X,90000.0
PJ2151X,CI3105X,90000.0
PJ2151X,CI3126X,90000.0
PJ2151X,CI3171X,90000.0
PJ2151X,CI3238X,90000.0
PJ2151X,CI3330X,90000.0
PJ2151X,CI333X,90000.0
PJ2151X,CI3367X,90000.0
PJ2151X,CI3386X,90000.0
PJ2151X,CI3406X,90000.0
PJ2151X,CI3449X,90000.0
PJ2151X,CI3459X,90000.0
PJ2151X,CI3462X,90000.0
PJ2151X,CI3464X,90000.0
PJ2151X,CI3465X,90000.0
PJ2151X,CI3498X,90000.0
PJ2151X,CI3499X,90000.0
PJ2151X,CI3509X,90000.0
PJ2151X,CI3512X,90000.0
PJ2151X,CI3526X,90000.0
PJ2151X,CI3540X,32400.0
PJ2151X,CI3557X,90000.0
PJ2151X,CI3560X,90000.0
PJ2151X,CI3569X,90000.0
PJ2151X,CI3581X,32400.0
PJ2151X,CI501X,90000.0
PJ2151X,CI69X,90000.0
PJ2151X,CI765X,90000.0
PJ2151X,FT150X,90000.0
PJ2151X,PJ3531X,90000.0
PJ2151X,PJ564X,90000.0
PJ2154X,1,90000.0
PJ2154X,CI1004X,90000.0
PJ2154X,CI100X,90000.0
PJ2154X,CI1074X,90000.0
PJ2154X,CI1226X,90000.0
PJ2154X,CI1277X,90000.0
PJ2154X,CI1305X,90000.0
PJ2154X,CI1360X,90000.0
PJ2154X,CI1385X,90000.0
PJ2154X,CI1479X,90000.0
PJ2154X,CI1508X,90000.0
PJ2154X,CI150X,90000.0
PJ2154X,CI15X,90000.0
PJ2154X,CI1638X,90000.0
PJ2154X,CI170X,90000.0
PJ2154X,CI1786X,90000.0
PJ2154X,CI193X,90000.0
PJ2154X,CI1X,90000.0
PJ2154X,CI2,90000.0
PJ2154X,CI2056X,90000.0
PJ2154X,CI206X,90000.0
PJ2154X,CI2124X,90000.0
PJ2154X,CI2150X,75600.0
PJ2154X,CI226X,90000.0
PJ2154X,CI2274X,90000.0
PJ2154X,CI227X,90000.0
PJ2154X,CI2313X,90000.0
PJ2154X,CI248X,90000.0
PJ2154X,CI266X,90000.0
PJ2154X,CI2879X,90000.0
PJ2154X,CI2920X,90000.0
PJ2154X,CI2994X,90000.0
PJ2154X,CI3067X,90000.0
PJ2154X,CI3105X,90000.0
PJ2154X,CI3126X,90000.0
PJ2154X,CI3171X,90000.0
PJ2154X,CI3238X,90000.0
PJ2154X,CI3330X,90000.0
PJ2154X,CI333X,90000.0
PJ2154X,CI3367X,90000.0
PJ2154X,CI3386X,90000.0
PJ2154X,CI3406X,90000.0
PJ2154X,CI3449X,90000.0
PJ2154X,CI3459X,90000.0
PJ2154X,CI3462X,90000.0
PJ2154X,CI3464X,90000.0
PJ2154X,CI3465X,90000.0
PJ2154X,CI3498X,90000.0
PJ2154X,CI3499X,90000.0
PJ2154X,CI3509X,90000.0
PJ2154X,CI3512X,90000.0
PJ2154X,CI3526X,90000.0
PJ2154X,CI3540X,75600.0
PJ2154X,CI3557X,90000.0
PJ2154X,CI3560X,90000.0
PJ2154X,CI3569X,90000.0
PJ2154X,CI3581X,75600.0
PJ2154X,CI501X,90000.0
PJ2154X,CI69X,90000.0
PJ2154X,CI765X,90000.0
PJ2154X,FT150X,90000.0
PJ2154X,PJ3531X,90000.0
PJ2154X,PJ564X,90000.0
PJ2155X,1,90000.0
PJ2155X,CI1004X,90000.0
PJ2155X,CI100X,90000.0
PJ2155X,CI1074X,90000.0
PJ2155X,CI1226X,90000.0
PJ2155X,CI1277X,90000.0
PJ2155X,CI1305X,90000.0
PJ2155X,CI1360X,90000.0
PJ2155X,CI1385X,90000.0
PJ2155X,CI1479X,90000.0
PJ2155X,CI1508X,90000.0
PJ2155X,CI150X,90000.0
PJ2155X,CI15X,90000.0
PJ2155X,CI1638X,90000.0
PJ2155X,CI170X,90000.0
PJ2155X,CI1786X,90000.0
PJ2155X,CI193X,90000.0
PJ2155X,CI1X,90000.0
PJ2155X,CI2,90000.0
PJ2155X,CI2056X,90000.0
PJ2155X,CI206X,90000.0
PJ2155X,CI2124X,90000.0
PJ2155X,CI2150X,90000.0
PJ2155X,CI226X,90000.0
PJ2155X,CI2274X,90000.0
PJ2155X,CI227X,90000.0
PJ2155X,CI2313X,90000.0
PJ2155X,CI248X,90000.0
PJ2155X,CI266X,90000.0
PJ2155X,CI2879X,90000.0
PJ2155X,CI2920X,90000.0
PJ2155X,CI2994X,90000.0
